gender,SeniorCitizen,Partner,Dependents,tenure,PaperlessBilling,MonthlyCharges,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_Yes,OnlineBackup_Yes,DeviceProtection_Yes,TechSupport_Yes,StreamingTV_Yes,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_MonthlyCharges_interaction,tenure_FiberOptic_interaction,MonthlyCharges_FiberOptic_interaction,tenure_squared,Is_Electronic_Check
0,1,0,0,-0.38159658183809786,1,0.9966895901807084,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,-0.3803333407665729,-0.38159658183809786,0.9966895901807084,0.14561595127052013,1
0,0,1,0,0.3106496014024181,0,-0.27126152094604356,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,-0.08426728335770212,0.0,-0.0,0.09650317485148124,0
1,0,1,0,0.3920903288424788,1,1.1528985081963241,0,1,1,0,0,1,1,1,0,1,0,0,0,1,0,0.45204035520069996,0.3920903288424788,1.1528985081963241,0.15373482597180316,1
0,1,0,0,-0.7073594915983407,1,0.3502505571160864,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,-0.24775305601367045,-0.7073594915983407,0.3502505571160864,0.5003574503542629,0
1,0,0,0,-0.4223169455581282,0,-1.5009913010689746,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.6338940615767702,-0.0,-0.0,0.17835160250554702,0
0,1,1,0,0.9621754209229036,1,0.4017662641212361,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.38656962429347286,0.9621754209229036,0.4017662641212361,0.9257815406281668,0
0,1,0,0,1.6137012404433893,1,1.4171242312227377,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,2.286815129786516,1.6137012404433893,1.4171242312227377,2.6040316934085332,0
1,0,1,1,1.2064976032430856,1,-1.3464441800535252,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.6244816761351797,0.0,-0.0,1.4556364666313102,0
1,1,1,0,1.5729808767233588,1,1.6713791722481544,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,2.6290474757000637,1.5729808767233588,1.6713791722481544,2.4742688385373866,0
0,0,1,1,0.26992923768238775,1,-0.16324471593524553,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,-0.04406452172807876,0.0,-0.0,0.07286179335579497,0
1,0,1,0,0.7178532386027215,1,1.302460238211275,0,1,1,0,1,0,1,0,1,1,1,0,0,1,0,0.934975300151236,0.7178532386027215,1.302460238211275,0.5153132721724158,1
0,0,0,0,0.9214550572028734,1,0.6477122201458225,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,0.596837700865469,0.9214550572028734,0.6477122201458225,0.8490794224447507,0
1,0,1,0,0.3106496014024181,1,-0.7448736659933887,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,-0.2313947074360041,0.0,-0.0,0.09650317485148124,1
0,0,0,0,-1.0738427650786138,1,0.8138919201624348,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,-0.8739919500223714,-1.0738427650786138,0.8138919201624348,1.1531382841116828,1
0,0,1,1,1.6137012404433893,0,0.13255515009432434,0,0,0,0,1,1,1,0,0,1,0,1,1,0,0,0.21390441013437084,0.0,0.0,2.6040316934085332,0
1,0,1,0,1.4915401492832983,0,-0.1499503399339166,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,-0.2236569524101153,0.0,-0.0,2.2246920169240436,0
0,0,0,0,-1.2774445836787656,0,0.21065960910213194,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.26910597664740443,-1.2774445836787656,0.21065960910213194,1.6318646643702146,0
1,1,1,0,1.247217966963116,0,1.4536837652263923,0,1,1,0,1,1,1,0,1,1,0,1,1,0,0,1.8130605102729487,1.247217966963116,1.4536837652263923,1.5555526571156084,0
1,0,0,0,-1.2774445836787656,1,0.21896859410296257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.27972024453258365,-1.2774445836787656,0.21896859410296257,1.6318646643702146,0
1,0,0,0,1.369379058123207,0,-1.3065610520495383,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,-1.7891773428360633,0.0,-0.0,1.8751990048264016,0
1,0,1,1,1.247217966963116,0,-1.502653098069141,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-1.874135942024622,0.0,-0.0,1.5555526571156084,0
1,0,1,1,-0.8295205827584317,1,-1.4494755940638249,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1.202369839481948,-0.0,-0.0,0.688104397219888,1
1,0,1,0,1.2064976032430856,1,-0.8695084410058479,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,-1.0490598500731874,0.0,-0.0,1.4556364666313102,0
1,0,0,0,-1.2774445836787656,0,-1.481049737066981,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8919589647750747,-0.0,-0.0,1.6318646643702146,0
1,0,1,1,-0.9109613101984924,0,-0.15161213693408263,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0.13811279090346515,-0.0,-0.0,0.8298505086785538,0
1,1,0,0,0.6771328748826912,0,0.5513279941361872,0,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0.37332230967274393,0.0,0.0,0.4585089302468984,0
0,0,0,1,-0.4223169455581282,1,-0.5088984919697991,1,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0.2149164567278232,-0.0,-0.0,0.17835160250554702,0
0,0,1,1,1.2064976032430856,0,-0.3327480099521901,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,-0.40145967649122377,0.0,-0.0,1.4556364666313102,0
0,1,0,0,-1.2774445836787656,1,0.19237984210030468,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.24575458730001037,-1.2774445836787656,0.19237984210030468,1.6318646643702146,1
0,0,1,0,-1.0738427650786138,0,-1.504314895069307,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1.6153976664701695,-0.0,-0.0,1.1531382841116828,0
1,1,0,0,0.880734693482843,1,0.8404806721650927,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0.7402404871775767,0.880734693482843,0.8404806721650927,0.7756936003043173,1
0,0,0,0,-1.2774445836787656,1,0.4948268961305394,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,-0.6321139383205326,-1.2774445836787656,0.4948268961305394,1.6318646643702146,1
0,1,0,0,-0.9516816739185228,1,0.6543594081464871,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.6227418568891827,-0.9516816739185228,0.6543594081464871,0.9056980084723615,1
0,1,0,1,0.025607055362205634,1,1.3489905542159264,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0.034543675804899684,0.025607055362205634,1.3489905542159264,0.0006557212843230643,0
1,0,0,0,1.2879383306831464,0,0.7241548821534641,0,1,0,0,0,1,1,1,1,1,0,1,1,0,0,0.9326668300767832,0.0,0.0,1.65878514364289,0
1,1,0,0,-1.2774445836787656,1,0.16246749609731476,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.20754322291336572,-1.2774445836787656,0.16246749609731476,1.6318646643702146,1
0,1,0,0,-0.21871512695797646,1,0.6809481601491449,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.1489336632988207,-0.21871512695797646,0.6809481601491449,0.04783630676024376,1
1,0,0,0,-0.6666391278783103,1,0.9800716201790471,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,-0.6533540901344426,-0.6666391278783103,0.9800716201790471,0.4444077268183541,1
1,0,0,1,-1.2774445836787656,1,-0.49560411596847015,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.633106793592825,-0.0,-0.0,1.6318646643702146,1
1,1,0,0,1.3286586944031769,1,1.141265929195161,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,1.5163528994512712,1.3286586944031769,1.141265929195161,1.7653339262131544,0
0,1,0,0,1.5729808767233588,1,1.1595456961969886,0,1,1,0,1,1,0,1,1,0,1,0,1,0,0,1.8239432058047365,1.5729808767233588,1.1595456961969886,2.4742688385373866,0
0,0,0,0,-0.9109613101984924,1,0.3319707901142591,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.3024125459101142,-0.9109613101984924,0.3319707901142591,0.8298505086785538,1
0,0,0,0,-0.7888002190384014,1,-0.9858342310174765,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.7776262573621394,-0.0,-0.0,0.6222057855550299,1
0,0,1,1,-0.3408762181180675,1,-1.451137391063991,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.4946582258356125,-0.0,-0.0,0.11619659607847634,0
0,0,1,1,1.4100994218432374,0,-0.9658926670154829,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,-1.3620046913211552,0.0,-0.0,1.9883803794826325,0
1,0,0,0,-0.748079855318371,1,-1.1187779910307663,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.8369352776636734,-0.0,-0.0,0.5596234699331548,0
1,1,1,0,-0.3408762181180675,0,-1.0140847800203006,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0.3456773846644125,-0.0,-0.0,0.11619659607847634,0
0,0,0,0,1.5322605130033284,1,1.541759006235197,0,1,1,0,1,1,1,0,1,1,0,1,0,0,1,2.3623764458214445,1.5322605130033284,1.541759006235197,2.347822279709223,0
0,0,0,0,-1.2774445836787656,1,-1.477726143066649,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8877132576210034,-0.0,-0.0,1.6318646643702146,0
1,1,1,0,-0.9516816739185228,0,-1.4926823160681442,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1.420558405184309,-0.0,-0.0,0.9056980084723615,0
1,0,0,0,-0.9109613101984924,0,-1.504314895069307,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.3703726677634436,-0.0,-0.0,0.8298505086785538,0
1,0,1,0,1.3286586944031769,0,0.830509890164096,0,1,1,0,1,1,1,0,0,0,1,0,0,1,0,1.1034641863543537,1.3286586944031769,0.830509890164096,1.7653339262131544,1
1,1,0,0,-1.2774445836787656,0,-0.6534748309842519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8347778834112293,-0.0,-0.0,1.6318646643702146,1
0,0,0,0,-0.0965540357978854,1,0.4831943171293762,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,-0.04665436139344459,-0.0,0.0,0.009322681828859336,0
1,0,0,1,-0.7888002190384014,0,-0.6900343649879066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.544299258246485,-0.0,-0.0,0.6222057855550299,0
1,0,0,0,-1.1552834925186746,1,0.31867641411292996,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.36816160067971315,-1.1552834925186746,0.31867641411292996,1.3346799480861464,1
0,0,0,0,-0.8702409464784621,0,-1.4876969250676457,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1.2946547801439656,-0.0,-0.0,0.7573193049277295,0
0,0,1,0,1.2064976032430856,0,1.6348196382444997,0,1,1,0,1,1,1,1,1,1,0,1,0,0,1,1.9724059752767171,1.2064976032430856,1.6348196382444997,1.4556364666313102,0
1,0,0,0,-1.2367242199587352,1,0.5131066631323666,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.6345714377180056,-1.2367242199587352,0.5131066631323666,1.529486796232542,1
1,0,0,0,-0.9516816739185228,1,0.9734244321783826,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,-0.9263901930487107,-0.9516816739185228,0.9734244321783826,0.9056980084723615,1
0,1,0,0,1.5729808767233588,0,1.3057838322116073,0,1,1,0,0,0,1,0,1,1,0,1,0,0,0,2.0539729972034015,1.5729808767233588,1.3057838322116073,2.4742688385373866,0
1,0,1,0,1.0436161483629645,0,1.182810854199314,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,1.234400507901396,1.0436161483629645,1.182810854199314,1.089134665123949,0
1,0,0,0,1.6137012404433893,0,-1.329826210051864,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.145942204734824,0.0,-0.0,2.6040316934085332,0
0,0,0,0,-0.9109613101984924,0,-0.6484894399837535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5907487898974867,-0.0,-0.0,0.8298505086785538,0
0,0,0,0,-0.5444780367182193,1,-0.2845558969473725,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0.1549344361064973,-0.0,-0.0,0.29645633246852654,1
1,0,1,1,1.0843365120829946,0,0.39844267012090406,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0.43204593518393636,0.0,0.0,1.1757856714363144,0
1,0,0,0,0.880734693482843,1,0.17077648109814536,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0.15040877173405356,0.0,0.0,0.7756936003043173,0
0,1,0,0,-1.1552834925186746,1,1.0199547481830342,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,-1.178336883691901,-1.1552834925186746,1.0199547481830342,1.3346799480861464,1
0,0,1,0,0.3920903288424788,0,-1.3132082400502028,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.5148962506799368,0.0,-0.0,0.15373482597180316,1
1,0,1,1,0.6364125111626608,0,1.5633623672373562,0,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0.9949433699907279,0.6364125111626608,1.5633623672373562,0.4050208843643639,0
0,0,0,1,0.43281069256250915,1,-0.02697736192162338,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,-0.011676090696807277,0.0,-0.0,0.1873250955964388,1
1,0,1,1,1.4508197855632678,1,0.8005975441611056,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1.1615227573422942,0.0,0.0,2.1048780501818465,0
0,0,0,0,-0.8295205827584317,1,0.4998122871310375,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,-0.4146045796907628,-0.8295205827584317,0.4998122871310375,0.688104397219888,1
1,0,1,0,0.22920887396235737,1,-0.1582593249347472,1,0,0,0,1,1,0,1,1,1,0,1,0,0,0,-0.03627444166233623,0.0,-0.0,0.052536707903091825,0
1,1,1,0,-0.748079855318371,1,0.3436033691154218,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.25704275865476955,-0.748079855318371,0.3436033691154218,0.5596234699331548,1
1,0,1,0,1.6137012404433893,1,1.3805646972190828,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,2.227818964414786,1.6137012404433893,1.3805646972190828,2.6040316934085332,0
0,0,1,1,-0.8702409464784621,0,-0.47233895796614456,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0.41104870183910813,-0.0,-0.0,0.7573193049277295,1
1,0,0,0,-0.62591876415828,0,-0.28787949094770476,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0.18018917520050212,-0.0,-0.0,0.3917742993254285,0
0,0,0,0,-0.9109613101984924,0,-0.7997129669988706,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.7285075722000148,-0.0,-0.0,0.8298505086785538,0
1,0,0,0,-1.1552834925186746,1,0.24721914310578694,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.28560819506472757,-1.1552834925186746,0.24721914310578694,1.3346799480861464,0
1,1,1,0,0.26992923768238775,1,1.3589613362169235,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0.3668233975248732,0.26992923768238775,1.3589613362169235,0.07286179335579497,1
1,1,0,0,-0.38159658183809786,1,1.3838882912194153,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,-0.528087041575095,-0.38159658183809786,1.3838882912194153,0.14561595127052013,1
1,0,1,1,-0.9516816739185228,1,1.221032185203135,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,-1.162033953922511,-0.9516816739185228,1.221032185203135,0.9056980084723615,1
1,0,1,1,-1.1552834925186746,1,0.15914390209698223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,-0.18385632302765165,-1.1552834925186746,0.15914390209698223,1.3346799480861464,0
0,0,1,1,0.14776814652229667,1,1.3207400052131024,0,1,1,0,1,0,1,0,1,1,0,0,1,0,0,0.1951633026081886,0.14776814652229667,1.3207400052131024,0.021835425126634937,0
0,0,0,0,-1.0738427650786138,1,-0.5155456799704636,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0.5536149985038168,-0.0,-0.0,1.1531382841116828,0
0,0,1,0,1.6137012404433893,1,0.6693155811479823,0,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1.080075383546587,0.0,0.0,2.6040316934085332,0
0,0,0,0,-1.0331224013585834,1,0.4948268961305394,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,-0.5112167511871971,-1.0331224013585834,0.4948268961305394,1.0673418961889258,0
0,0,1,1,0.9621754209229036,0,-1.4860351280674797,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-1.4298264748545484,0.0,-0.0,0.9257815406281668,0
0,0,0,0,-1.0738427650786138,1,0.7042133181514708,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,-0.756214376768961,-1.0738427650786138,0.7042133181514708,1.1531382841116828,0
0,1,0,0,0.6771328748826912,0,1.2708860952081187,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0.8605587552967111,0.6771328748826912,1.2708860952081187,0.4585089302468984,0
1,0,0,0,-0.7073594915983407,0,-1.4960059100684764,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.0582139799741503,-0.0,-0.0,0.5003574503542629,0
0,0,1,1,-0.38159658183809786,1,-1.4993295040688086,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.5721390138016678,-0.0,-0.0,0.14561595127052013,0
0,0,0,0,0.880734693482843,0,0.5264010391336954,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0.4636196578504652,0.0,0.0,0.7756936003043173,1
0,0,1,0,1.5729808767233588,0,0.5679459641378485,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0.8933681406010462,0.0,0.0,2.4742688385373866,0
1,0,0,0,0.06632741908223598,1,-0.4972659129686364,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,-0.03298236460478143,0.0,-0.0,0.004399326522110562,1
0,0,1,1,0.3920903288424788,0,-1.3896509020578445,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,-0.5448686791641075,0.0,-0.0,0.15373482597180316,1
1,0,1,1,-0.9924020376385531,0,-1.5009913010689746,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1.4895868256585933,-0.0,-0.0,0.984861804309152,0
1,0,0,0,0.26992923768238775,1,0.2787932861089434,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.07525445919035491,0.26992923768238775,0.2787932861089434,0.07286179335579497,0
0,0,0,0,-1.2774445836787656,1,0.966777244177718,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,-1.2350043541987092,-1.2774445836787656,0.966777244177718,1.6318646643702146,1
1,0,0,0,-1.2367242199587352,0,-1.4926823160681442,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.8460363729855738,-0.0,-0.0,1.529486796232542,0
0,1,0,0,0.7178532386027215,1,1.397182667220744,0,1,1,0,0,1,0,1,1,1,1,0,0,1,0,1.0029721025839995,0.7178532386027215,1.397182667220744,0.5153132721724158,1
0,0,1,0,1.6137012404433893,1,1.0947356131905097,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1.7665762169630799,1.6137012404433893,1.0947356131905097,2.6040316934085332,0
0,0,1,0,-0.3408762181180675,1,0.35357415111641893,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,-0.12052501945687098,-0.3408762181180675,0.35357415111641893,0.11619659607847634,0
1,0,0,0,-0.8702409464784621,1,-0.9675544640156493,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0.8420055125344397,-0.0,-0.0,0.7573193049277295,1
0,0,0,0,-1.0331224013585834,1,0.06940686408801149,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,-0.07170578609737525,-0.0,0.0,1.0673418961889258,1
1,0,0,0,-1.0331224013585834,1,0.9750862291785486,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,-1.007383426620628,-1.0331224013585834,0.9750862291785486,1.0673418961889258,1
0,0,1,1,1.0843365120829946,0,-1.4677553610656522,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,-1.5915407288090457,0.0,-0.0,1.1757856714363144,0
1,0,1,1,1.369379058123207,1,-0.2662761299455452,1,0,0,0,0,1,1,0,1,1,0,1,1,0,0,-0.3646329560255234,0.0,-0.0,1.8751990048264016,0
0,0,1,1,1.6137012404433893,0,-1.3630621500551865,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-2.1995750823454876,0.0,-0.0,2.6040316934085332,0
1,1,1,0,0.025607055362205634,1,0.9568064621767214,0,0,1,0,1,1,0,1,0,1,1,0,0,1,0,0.024500996047875416,0.025607055362205634,0.9568064621767214,0.0006557212843230643,1
0,1,1,0,1.369379058123207,1,0.5247392421335293,0,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0.7185669291530978,0.0,0.0,1.8751990048264016,0
1,0,0,0,-1.1960038562387048,0,-1.1420431490330922,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.365888010234572,-0.0,-0.0,1.4304252241378523,1
0,0,0,0,-0.8702409464784621,1,1.099721004191008,0,1,1,0,0,0,1,0,1,1,0,0,0,0,0,-0.9570222475494274,-0.8702409464784621,1.099721004191008,0.7573193049277295,0
1,1,1,0,1.4915401492832983,0,-0.2729233179462098,1,0,0,0,1,1,0,0,1,1,0,1,1,0,0,-0.4070760863923828,0.0,-0.0,2.2246920169240436,0
0,0,1,1,-0.3408762181180675,0,-1.4976677070686424,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0.5105193039831166,-0.0,-0.0,0.11619659607847634,0
0,0,0,0,-0.055833672077855064,0,-1.4577845790646555,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.08139346614764996,-0.0,-0.0,0.003117398937697452,0
0,0,1,0,1.5322605130033284,1,0.9983513871808745,0,1,0,0,1,1,1,1,1,1,0,1,1,0,0,1.5297344086793512,0.0,0.0,2.347822279709223,0
1,0,0,0,0.5549717837226001,1,0.9617918531772199,0,1,1,0,1,1,0,0,0,1,0,0,0,1,0,0.5337673403276268,0.5549717837226001,0.9617918531772199,0.30799368072824446,1
0,0,0,0,-1.2774445836787656,1,-0.6717545979860794,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8581292727586237,-0.0,-0.0,1.6318646643702146,0
0,0,1,1,1.4508197855632678,0,-0.14828854293375057,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,-0.21513995206063344,0.0,-0.0,2.1048780501818465,0
0,0,0,0,-0.1779947632379461,1,0.8371570781647607,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,-0.14900957592090733,-0.1779947632379461,0.8371570781647607,0.03168213574013249,1
1,0,0,0,-0.8295205827584317,0,-0.4823097399671412,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.40008585656761064,-0.0,-0.0,0.688104397219888,0
0,0,0,0,-1.2367242199587352,0,0.531386430134194,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,-0.657178468304368,-1.2367242199587352,0.531386430134194,1.529486796232542,1
1,0,1,1,1.2064976032430856,0,0.22063039110312907,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0.2661900380685098,0.0,0.0,1.4556364666313102,0
1,0,1,0,-1.0738427650786138,1,0.356897745116751,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,-0.3832520614664942,-1.0738427650786138,0.356897745116751,1.1531382841116828,1
0,0,1,0,-1.1552834925186746,0,-1.4710789550659844,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.6995132329793528,-0.0,-0.0,1.3346799480861464,0
0,0,0,0,0.8400143297628127,0,0.8654076271675846,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0.7269548079068046,0.8400143297628127,0.8654076271675846,0.7056240742068673,1
0,1,0,0,-0.015113308357824713,0,0.8703930181680831,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,-0.013154518076071969,-0.015113308357824713,0.8703930181680831,0.00022841208951869432,1
1,0,0,0,0.35136996512244845,1,-0.44575020596348647,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,-0.15662323432271444,0.0,-0.0,0.12346085239015064,1
0,0,0,0,0.7992939660427822,0,-1.4660935640654862,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,-1.1718397394117004,0.0,-0.0,0.6388708441524004,0
0,0,1,1,-0.3408762181180675,0,-1.491020519067978,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.5082534356763303,-0.0,-0.0,0.11619659607847634,0
0,0,1,1,1.6137012404433893,1,0.9468356801757247,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,1.5279099115956272,0.0,0.0,2.6040316934085332,0
0,0,1,1,-0.748079855318371,0,0.5214156481331973,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,-0.39006054261621687,-0.0,0.0,0.5596234699331548,0
1,0,0,0,1.4100994218432374,1,1.7810577742591183,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,2.511468537752186,1.4100994218432374,1.7810577742591183,1.9883803794826325,0
0,0,1,0,-0.46303730927815856,0,0.5363718211346925,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,-0.24836016483083376,-0.0,0.0,0.21440354978355705,0
1,0,1,0,1.5729808767233588,0,0.612814483142334,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0.9639454629620006,0.0,0.0,2.4742688385373866,1
1,0,1,1,-0.30015585439803716,0,-0.1466267459335843,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0.04401087620329892,-0.0,-0.0,0.09009353692941569,1
1,0,0,0,-1.2774445836787656,0,-1.479387940066815,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.889836111198039,-0.0,-0.0,1.6318646643702146,0
0,0,0,0,-0.38159658183809786,1,-1.477726143066649,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5638952450870293,-0.0,-0.0,0.14561595127052013,0
1,1,1,1,1.6137012404433893,1,0.001273187081200524,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0.002054543572249784,0.0,0.0,2.6040316934085332,0
1,0,1,1,-0.8295205827584317,1,-0.5172074769706297,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.4290342477036949,-0.0,-0.0,0.688104397219888,1
1,0,0,0,-0.4223169455581282,1,-0.6983433499887373,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0.2949222305180744,-0.0,-0.0,0.17835160250554702,0
1,0,1,0,1.5322605130033284,0,0.4167224371227313,0,1,0,0,1,0,1,1,0,1,0,1,1,0,0,0.6385273352856736,0.0,0.0,2.347822279709223,0
1,0,1,1,1.6137012404433893,0,1.654761202246493,0,1,1,0,1,1,1,1,1,1,0,1,0,0,0,2.67029020470276,1.6137012404433893,1.654761202246493,2.6040316934085332,0
0,0,1,0,1.5322605130033284,1,-1.288281285047711,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,-1.9739825427197928,0.0,-0.0,2.347822279709223,0
1,0,0,0,-0.6666391278783103,0,-0.32942441595185784,1,0,0,0,1,1,1,1,1,0,0,1,0,0,1,0.21960720535196823,-0.0,-0.0,0.4444077268183541,0
0,0,1,0,-0.4223169455581282,1,0.5064594751317021,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.2138864185865932,-0.4223169455581282,0.5064594751317021,0.17835160250554702,0
1,0,1,1,-1.1145631287986442,1,0.8504514541660894,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,-0.9478818336467133,-1.1145631287986442,0.8504514541660894,1.242250968077423,0
